Station,Year,DOY,Solar_Radiation,Hour,Min_Temp,Max_Temp,VPD,Wind_Speed,Rain
Maricopa,2023,170,400,15,31.36909036,31.36909036,1.007262774,2.07725649,0
Maricopa,2023,170,400,16,28.90127403,28.90127403,1.007262774,2.07725649,0
Maricopa,2023,170,400,17,25.94062724,25.94062724,1.007262774,2.07725649,0
Maricopa,2023,170,400,18,22.63191796,22.63191796,1.007262774,2.07725649,0
Maricopa,2023,170,0,19,19.13693353,19.13693353,1.007262774,2.07725649,0
Maricopa,2023,170,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,170,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,170,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,170,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,5,19.12200785,19.12200785,1.007262774,2.07725649,0
Maricopa,2023,171,0,6,22.61949168,22.61949168,1.007262774,2.07725649,0
Maricopa,2023,171,0,7,25.93108461,25.93108461,1.007262774,2.07725649,0
Maricopa,2023,171,400,8,28.89466353,28.89466353,1.007262774,2.07725649,0
Maricopa,2023,171,400,9,31.36514276,31.36514276,1.007262774,2.07725649,0
Maricopa,2023,171,400,10,33.22157693,33.22157693,1.007262774,2.07725649,0
Maricopa,2023,171,400,11,34.37308202,34.37308202,1.007262774,2.07725649,0
Maricopa,2023,171,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,171,400,13,34.37308202,34.37308202,1.007262774,2.07725649,0
Maricopa,2023,171,400,14,33.22157693,33.22157693,1.007262774,2.07725649,0
Maricopa,2023,171,400,15,31.36514276,31.36514276,1.007262774,2.07725649,0
Maricopa,2023,171,400,16,28.89466353,28.89466353,1.007262774,2.07725649,0
Maricopa,2023,171,400,17,25.93108461,25.93108461,1.007262774,2.07725649,0
Maricopa,2023,171,400,18,22.61949168,22.61949168,1.007262774,2.07725649,0
Maricopa,2023,171,0,19,19.12200785,19.12200785,1.007262774,2.07725649,0
Maricopa,2023,171,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,171,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,5,19.15155559,19.15155559,1.007262774,2.07725649,0
Maricopa,2023,172,0,6,22.64408931,22.64408931,1.007262774,2.07725649,0
Maricopa,2023,172,0,7,25.94997282,25.94997282,1.007262774,2.07725649,0
Maricopa,2023,172,400,8,28.90774737,28.90774737,1.007262774,2.07725649,0
Maricopa,2023,172,400,9,31.37295576,31.37295576,1.007262774,2.07725649,0
Maricopa,2023,172,400,10,33.22519766,33.22519766,1.007262774,2.07725649,0
Maricopa,2023,172,400,11,34.37400989,34.37400989,1.007262774,2.07725649,0
Maricopa,2023,172,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,172,400,13,34.37400989,34.37400989,1.007262774,2.07725649,0
Maricopa,2023,172,400,14,33.22519766,33.22519766,1.007262774,2.07725649,0
Maricopa,2023,172,400,15,31.37295576,31.37295576,1.007262774,2.07725649,0
Maricopa,2023,172,400,16,28.90774737,28.90774737,1.007262774,2.07725649,0
Maricopa,2023,172,400,17,25.94997282,25.94997282,1.007262774,2.07725649,0
Maricopa,2023,172,400,18,22.64408931,22.64408931,1.007262774,2.07725649,0
Maricopa,2023,172,0,19,19.15155559,19.15155559,1.007262774,2.07725649,0
Maricopa,2023,172,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,172,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,5,19.14960479,19.14960479,1.007262774,2.07725649,0
Maricopa,2023,173,0,6,22.64246559,22.64246559,1.007262774,2.07725649,0
Maricopa,2023,173,0,7,25.94872615,25.94872615,1.007262774,2.07725649,0
Maricopa,2023,173,400,8,28.90688388,28.90688388,1.007262774,2.07725649,0
Maricopa,2023,173,400,9,31.37244017,31.37244017,1.007262774,2.07725649,0
Maricopa,2023,173,400,10,33.22495873,33.22495873,1.007262774,2.07725649,0
Maricopa,2023,173,400,11,34.37394866,34.37394866,1.007262774,2.07725649,0
Maricopa,2023,173,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,173,400,13,34.37394866,34.37394866,1.007262774,2.07725649,0
Maricopa,2023,173,400,14,33.22495873,33.22495873,1.007262774,2.07725649,0
Maricopa,2023,173,400,15,31.37244017,31.37244017,1.007262774,2.07725649,0
Maricopa,2023,173,400,16,28.90688388,28.90688388,1.007262774,2.07725649,0
Maricopa,2023,173,400,17,25.94872615,25.94872615,1.007262774,2.07725649,0
Maricopa,2023,173,400,18,22.64246559,22.64246559,1.007262774,2.07725649,0
Maricopa,2023,173,0,19,19.14960479,19.14960479,1.007262774,2.07725649,0
Maricopa,2023,173,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,173,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,5,19.14245499,19.14245499,1.007262774,2.07725649,0
Maricopa,2023,174,0,6,22.63651426,22.63651426,1.007262774,2.07725649,0
Maricopa,2023,174,0,7,25.94415658,25.94415658,1.007262774,2.07725649,0
Maricopa,2023,174,400,8,28.90371875,28.90371875,1.007262774,2.07725649,0
Maricopa,2023,174,400,9,31.3705502,31.3705502,1.007262774,2.07725649,0
Maricopa,2023,174,400,10,33.2240829,33.2240829,1.007262774,2.07725649,0
Maricopa,2023,174,400,11,34.37372422,34.37372422,1.007262774,2.07725649,0
Maricopa,2023,174,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,174,400,13,34.37372422,34.37372422,1.007262774,2.07725649,0
Maricopa,2023,174,400,14,33.2240829,33.2240829,1.007262774,2.07725649,0
Maricopa,2023,174,400,15,31.3705502,31.3705502,1.007262774,2.07725649,0
Maricopa,2023,174,400,16,28.90371875,28.90371875,1.007262774,2.07725649,0
Maricopa,2023,174,400,17,25.94415658,25.94415658,1.007262774,2.07725649,0
Maricopa,2023,174,400,18,22.63651426,22.63651426,1.007262774,2.07725649,0
Maricopa,2023,174,0,19,19.14245499,19.14245499,1.007262774,2.07725649,0
Maricopa,2023,174,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,174,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,5,19.13011697,19.13011697,1.007262774,2.07725649,0
Maricopa,2023,175,0,6,22.62624315,22.62624315,1.007262774,2.07725649,0
Maricopa,2023,175,0,7,25.93626949,25.93626949,1.007262774,2.07725649,0
Maricopa,2023,175,400,8,28.89825536,28.89825536,1.007262774,2.07725649,0
Maricopa,2023,175,400,9,31.36728773,31.36728773,1.007262774,2.07725649,0
Maricopa,2023,175,400,10,33.222571,33.222571,1.007262774,2.07725649,0
Maricopa,2023,175,400,11,34.37333677,34.37333677,1.007262774,2.07725649,0
Maricopa,2023,175,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,175,400,13,34.37333677,34.37333677,1.007262774,2.07725649,0
Maricopa,2023,175,400,14,33.222571,33.222571,1.007262774,2.07725649,0
Maricopa,2023,175,400,15,31.36728773,31.36728773,1.007262774,2.07725649,0
Maricopa,2023,175,400,16,28.89825536,28.89825536,1.007262774,2.07725649,0
Maricopa,2023,175,400,17,25.93626949,25.93626949,1.007262774,2.07725649,0
Maricopa,2023,175,400,18,22.62624315,22.62624315,1.007262774,2.07725649,0
Maricopa,2023,175,0,19,19.13011697,19.13011697,1.007262774,2.07725649,0
Maricopa,2023,175,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,175,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,5,19.11260921,19.11260921,1.007262774,2.07725649,0
Maricopa,2023,176,0,6,22.61166576,22.61166576,1.007262774,2.07725649,0
Maricopa,2023,176,0,7,25.92507412,25.92507412,1.007262774,2.07725649,0
Maricopa,2023,176,400,8,28.89049951,28.89049951,1.007262774,2.07725649,0
Maricopa,2023,176,400,9,31.36265597,31.36265597,1.007262774,2.07725649,0
Maricopa,2023,176,400,10,33.22042442,33.22042442,1.007262774,2.07725649,0
Maricopa,2023,176,400,11,34.37278666,34.37278666,1.007262774,2.07725649,0
Maricopa,2023,176,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,176,400,13,34.37278666,34.37278666,1.007262774,2.07725649,0
Maricopa,2023,176,400,14,33.22042442,33.22042442,1.007262774,2.07725649,0
Maricopa,2023,176,400,15,31.36265597,31.36265597,1.007262774,2.07725649,0
Maricopa,2023,176,400,16,28.89049951,28.89049951,1.007262774,2.07725649,0
Maricopa,2023,176,400,17,25.92507412,25.92507412,1.007262774,2.07725649,0
Maricopa,2023,176,400,18,22.61166576,22.61166576,1.007262774,2.07725649,0
Maricopa,2023,176,0,19,19.11260921,19.11260921,1.007262774,2.07725649,0
Maricopa,2023,176,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,176,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,5,19.08995782,19.08995782,1.007262774,2.07725649,0
Maricopa,2023,177,0,6,22.59280109,22.59280109,1.007262774,2.07725649,0
Maricopa,2023,177,0,7,25.91058348,25.91058348,1.007262774,2.07725649,0
Maricopa,2023,177,400,8,28.8804594,28.8804594,1.007262774,2.07725649,0
Maricopa,2023,177,400,9,31.35665946,31.35665946,1.007262774,2.07725649,0
Maricopa,2023,177,400,10,33.21764516,33.21764516,1.007262774,2.07725649,0
Maricopa,2023,177,400,11,34.37207438,34.37207438,1.007262774,2.07725649,0
Maricopa,2023,177,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,177,400,13,34.37207438,34.37207438,1.007262774,2.07725649,0
Maricopa,2023,177,400,14,33.21764516,33.21764516,1.007262774,2.07725649,0
Maricopa,2023,177,400,15,31.35665946,31.35665946,1.007262774,2.07725649,0
Maricopa,2023,177,400,16,28.8804594,28.8804594,1.007262774,2.07725649,0
Maricopa,2023,177,400,17,25.91058348,25.91058348,1.007262774,2.07725649,0
Maricopa,2023,177,400,18,22.59280109,22.59280109,1.007262774,2.07725649,0
Maricopa,2023,177,0,19,19.08995782,19.08995782,1.007262774,2.07725649,0
Maricopa,2023,177,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,177,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,5,19.06219629,19.06219629,1.007262774,2.07725649,0
Maricopa,2023,178,0,6,22.56967355,22.56967355,1.007262774,2.07725649,0
Maricopa,2023,178,0,7,25.89281426,25.89281426,1.007262774,2.07725649,0
Maricopa,2023,178,400,8,28.86814553,28.86814553,1.007262774,2.07725649,0
Maricopa,2023,178,400,9,31.34930398,31.34930398,1.007262774,2.07725649,0
Maricopa,2023,178,400,10,33.21423575,33.21423575,1.007262774,2.07725649,0
Maricopa,2023,178,400,11,34.37120056,34.37120056,1.007262774,2.07725649,0
Maricopa,2023,178,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,178,400,13,34.37120056,34.37120056,1.007262774,2.07725649,0
Maricopa,2023,178,400,14,33.21423575,33.21423575,1.007262774,2.07725649,0
Maricopa,2023,178,400,15,31.34930398,31.34930398,1.007262774,2.07725649,0
Maricopa,2023,178,400,16,28.86814553,28.86814553,1.007262774,2.07725649,0
Maricopa,2023,178,400,17,25.89281426,25.89281426,1.007262774,2.07725649,0
Maricopa,2023,178,400,18,22.56967355,22.56967355,1.007262774,2.07725649,0
Maricopa,2023,178,0,19,19.06219629,19.06219629,1.007262774,2.07725649,0
Maricopa,2023,178,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,178,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,5,19.02936525,19.02936525,1.007262774,2.07725649,0
Maricopa,2023,179,0,6,22.54231271,22.54231271,1.007262774,2.07725649,0
Maricopa,2023,179,0,7,25.87178671,25.87178671,1.007262774,2.07725649,0
Maricopa,2023,179,400,8,28.85357061,28.85357061,1.007262774,2.07725649,0
Maricopa,2023,179,400,9,31.34059657,31.34059657,1.007262774,2.07725649,0
Maricopa,2023,179,400,10,33.21019926,33.21019926,1.007262774,2.07725649,0
Maricopa,2023,179,400,11,34.37016596,34.37016596,1.007262774,2.07725649,0
Maricopa,2023,179,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,179,400,13,34.37016596,34.37016596,1.007262774,2.07725649,0
Maricopa,2023,179,400,14,33.21019926,33.21019926,1.007262774,2.07725649,0
Maricopa,2023,179,400,15,31.34059657,31.34059657,1.007262774,2.07725649,0
Maricopa,2023,179,400,16,28.85357061,28.85357061,1.007262774,2.07725649,0
Maricopa,2023,179,400,17,25.87178671,25.87178671,1.007262774,2.07725649,0
Maricopa,2023,179,400,18,22.54231271,22.54231271,1.007262774,2.07725649,0
Maricopa,2023,179,0,19,19.02936525,19.02936525,1.007262774,2.07725649,0
Maricopa,2023,179,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,179,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,5,18.99151221,18.99151221,1.007262774,2.07725649,0
Maricopa,2023,180,0,6,22.51075314,22.51075314,1.007262774,2.07725649,0
Maricopa,2023,180,0,7,25.84752443,25.84752443,1.007262774,2.07725649,0
Maricopa,2023,180,400,8,28.83674946,28.83674946,1.007262774,2.07725649,0
Maricopa,2023,180,400,9,31.33054541,31.33054541,1.007262774,2.07725649,0
Maricopa,2023,180,400,10,33.20553928,33.20553928,1.007262774,2.07725649,0
Maricopa,2023,180,400,11,34.36897146,34.36897146,1.007262774,2.07725649,0
Maricopa,2023,180,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,180,400,13,34.36897146,34.36897146,1.007262774,2.07725649,0
Maricopa,2023,180,400,14,33.20553928,33.20553928,1.007262774,2.07725649,0
Maricopa,2023,180,400,15,31.33054541,31.33054541,1.007262774,2.07725649,0
Maricopa,2023,180,400,16,28.83674946,28.83674946,1.007262774,2.07725649,0
Maricopa,2023,180,400,17,25.84752443,25.84752443,1.007262774,2.07725649,0
Maricopa,2023,180,400,18,22.51075314,22.51075314,1.007262774,2.07725649,0
Maricopa,2023,180,0,19,18.99151221,18.99151221,1.007262774,2.07725649,0
Maricopa,2023,180,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,180,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,5,19.10192455,19.10192455,1.007262774,2.07725649,0
Maricopa,2023,181,0,6,22.60276793,22.60276793,1.007262774,2.07725649,0
Maricopa,2023,181,0,7,25.91823975,25.91823975,1.007262774,2.07725649,0
Maricopa,2023,181,400,8,28.88576438,28.88576438,1.007262774,2.07725649,0
Maricopa,2023,181,400,9,31.35982798,31.35982798,1.007262774,2.07725649,0
Maricopa,2023,181,400,10,33.21911373,33.21911373,1.007262774,2.07725649,0
Maricopa,2023,181,400,11,34.37245076,34.37245076,1.007262774,2.07725649,0
Maricopa,2023,181,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,181,400,13,34.37245076,34.37245076,1.007262774,2.07725649,0
Maricopa,2023,181,400,14,33.21911373,33.21911373,1.007262774,2.07725649,0
Maricopa,2023,181,400,15,31.35982798,31.35982798,1.007262774,2.07725649,0
Maricopa,2023,181,400,16,28.88576438,28.88576438,1.007262774,2.07725649,0
Maricopa,2023,181,400,17,25.91823975,25.91823975,1.007262774,2.07725649,0
Maricopa,2023,181,400,18,22.60276793,22.60276793,1.007262774,2.07725649,0
Maricopa,2023,181,0,19,19.10192455,19.10192455,1.007262774,2.07725649,0
Maricopa,2023,181,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,181,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,5,19.07671345,19.07671345,1.007262774,2.07725649,0
Maricopa,2023,182,0,6,22.58176845,22.58176845,1.007262774,2.07725649,0
Maricopa,2023,182,0,7,25.90210751,25.90210751,1.007262774,2.07725649,0
Maricopa,2023,182,400,8,28.87458594,28.87458594,1.007262774,2.07725649,0
Maricopa,2023,182,400,9,31.35315118,31.35315118,1.007262774,2.07725649,0
Maricopa,2023,182,400,10,33.21601904,33.21601904,1.007262774,2.07725649,0
Maricopa,2023,182,400,11,34.37165762,34.37165762,1.007262774,2.07725649,0
Maricopa,2023,182,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,182,400,13,34.37165762,34.37165762,1.007262774,2.07725649,0
Maricopa,2023,182,400,14,33.21601904,33.21601904,1.007262774,2.07725649,0
Maricopa,2023,182,400,15,31.35315118,31.35315118,1.007262774,2.07725649,0
Maricopa,2023,182,400,16,28.87458594,28.87458594,1.007262774,2.07725649,0
Maricopa,2023,182,400,17,25.90210751,25.90210751,1.007262774,2.07725649,0
Maricopa,2023,182,400,18,22.58176845,22.58176845,1.007262774,2.07725649,0
Maricopa,2023,182,0,19,19.07671345,19.07671345,1.007262774,2.07725649,0
Maricopa,2023,182,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,182,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,5,19.04641165,19.04641165,1.007262774,2.07725649,0
Maricopa,2023,183,0,6,22.55652024,22.55652024,1.007262774,2.07725649,0
Maricopa,2023,183,0,7,25.88270638,25.88270638,1.007262774,2.07725649,0
Maricopa,2023,183,400,8,28.86113982,28.86113982,1.007262774,2.07725649,0
Maricopa,2023,183,400,9,31.34511878,31.34511878,1.007262774,2.07725649,0
Maricopa,2023,183,400,10,33.21229568,33.21229568,1.007262774,2.07725649,0
Maricopa,2023,183,400,11,34.3707033,34.3707033,1.007262774,2.07725649,0
Maricopa,2023,183,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,183,400,13,34.3707033,34.3707033,1.007262774,2.07725649,0
Maricopa,2023,183,400,14,33.21229568,33.21229568,1.007262774,2.07725649,0
Maricopa,2023,183,400,15,31.34511878,31.34511878,1.007262774,2.07725649,0
Maricopa,2023,183,400,16,28.86113982,28.86113982,1.007262774,2.07725649,0
Maricopa,2023,183,400,17,25.88270638,25.88270638,1.007262774,2.07725649,0
Maricopa,2023,183,400,18,22.55652024,22.55652024,1.007262774,2.07725649,0
Maricopa,2023,183,0,19,19.04641165,19.04641165,1.007262774,2.07725649,0
Maricopa,2023,183,0,20,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,21,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,22,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,183,0,23,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,0,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,1,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,2,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,3,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,4,18.82240876,18.82240876,1.007262774,2.07725649,0
Maricopa,2023,184,0,5,19.01106326,19.01106326,1.007262774,2.07725649,0
Maricopa,2023,184,0,6,22.52705542,22.52705542,1.007262774,2.07725649,0
Maricopa,2023,184,0,7,25.86005831,25.86005831,1.007262774,2.07725649,0
Maricopa,2023,184,400,8,28.84543981,28.84543981,1.007262774,2.07725649,0
Maricopa,2023,184,400,9,31.3357384,31.3357384,1.007262774,2.07725649,0
Maricopa,2023,184,400,10,33.20794697,33.20794697,1.007262774,2.07725649,0
Maricopa,2023,184,400,11,34.36958864,34.36958864,1.007262774,2.07725649,0
Maricopa,2023,184,400,12,34.76328467,34.76328467,1.007262774,2.07725649,0
Maricopa,2023,184,400,13,34.36958864,34.36958864,1.007262774,2.07725649,0
Maricopa,2023,184,400,14,33.20794697,33.20794697,1.007262774,2.07725649,0
Maricopa,2023,184,400,15,31.3357384,31.3357384,1.007262774,2.07725649,0
Maricopa,2023,184,400,16,28.84543981,28.84543981,1.007262774,2.07725649,0
Maricopa,2023,184,400,17,25.86005831,25.86005831,1.007262774,2.07725649,0
Maricopa,2023,184,400,18,22.52705542,22.52705542,1.007262774,2.07725649,0
